method,seed,grid_size,rm_variant,rm_hidden,rm_layers,outer_iter,true_eval_return,learned_eval_return,true_ndh,true_ndh_norm,reward_model_drift,reward_model_pref_accuracy,clip_epsilon,clip_eps_base,critic_error,approx_policy_kl,preference_dataset_size,rm_updated
adaptive_clip,1,10,broken_rm,8,1,18,0.8939999999999999,-0.8908238887786866,-0.020000000000000018,-0.013850415512465382,0.8363788992166519,0.7833333333333333,0.24789754435420036,0.25,0.21024556457996368,0.0021108058646056365,272,0
adaptive_clip,1,10,broken_rm,8,1,19,0.9126666666666666,-0.8715179165204366,-0.0013333333333332975,-0.0009233610341643332,0.8363788992166519,0.7833333333333333,0.24819253519177437,0.25,0.18074648082256317,0.0015303180961286787,272,0
adaptive_clip,1,10,broken_rm,8,1,20,0.9173333333333334,-1.0670557126402855,0.0,0.0,0.9062758766114711,0.75,0.24793712213635444,0.25,0.20628778636455536,0.003149423694999271,320,1
adaptive_clip,1,10,broken_rm,8,1,21,0.9219999999999999,-1.0439348101615906,0.0,0.0,0.9062758766114711,0.75,0.24815005481243133,0.25,0.18499451875686646,0.002913347363877408,320,0
adaptive_clip,1,10,broken_rm,8,1,22,0.908,-0.8933036809166273,-0.013999999999999901,-0.009641873278236844,0.9062758766114711,0.75,0.24869462788105012,0.25,0.130537211894989,0.006022719206107373,320,0
adaptive_clip,1,10,broken_rm,8,1,23,0.8979999999999999,-0.6919994880755742,-0.02400000000000002,-0.01652892561983472,0.9062758766114711,0.75,0.24837536111474037,0.25,0.16246388852596283,0.003589371889524632,320,0
adaptive_clip,1,10,broken_rm,8,1,24,0.9126666666666667,-0.3785562286774317,-0.009333333333333194,-0.006427915518824511,0.9062758766114711,0.75,0.2485175110399723,0.25,0.14824889600276947,0.006079665666321756,320,0
adaptive_clip,2,10,broken_rm,8,1,0,-0.15133333333333354,-1.2200423911213876,0.0,0.0,0.0,0.8833333333333333,0.24302774250507356,0.25,0.6972257494926453,0.00021899190686113727,128,0
adaptive_clip,2,10,broken_rm,8,1,1,-0.19266666666666696,-0.7629874467849731,-0.041333333333333416,0.0,0.0,0.8833333333333333,0.24393353760242462,0.25,0.6066462397575378,0.0003416687388867653,128,0
adaptive_clip,2,10,broken_rm,8,1,2,-0.08400000000000023,-0.29959807147582374,0.0,0.0,0.0,0.8833333333333333,0.24522192358970643,0.25,0.4778076410293579,0.00014096975886945497,128,0
adaptive_clip,2,10,broken_rm,8,1,3,0.19266666666666646,-0.020414906740188598,0.0,0.0,0.0,0.8833333333333333,0.24496833682060243,0.25,0.5031663179397583,0.0003869669866201322,128,0
adaptive_clip,2,10,broken_rm,8,1,4,0.4799999999999998,-0.18018407424290975,0.0,0.0,0.0,0.8833333333333333,0.2462370839715004,0.25,0.3762916028499603,0.0004540310872854256,128,0
adaptive_clip,2,10,broken_rm,8,1,5,0.46933333333333327,-0.3967588469386101,-0.010666666666666547,-0.016895459345300762,0.9178285407833755,0.8666666666666667,0.24690586000680922,0.25,0.30941399931907654,0.0017061584774435948,176,1
adaptive_clip,2,10,broken_rm,8,1,6,0.7753333333333331,-0.0779580811659495,0.0,0.0,0.9178285407833755,0.8666666666666667,0.2465244463086128,0.25,0.34755536913871765,0.0006430138081190942,176,0
adaptive_clip,2,10,broken_rm,8,1,7,0.828,-0.020885217686494192,0.0,0.0,0.9178285407833755,0.8666666666666667,0.24819250524044037,0.25,0.18074947595596313,0.001698375534286324,176,0
adaptive_clip,2,10,broken_rm,8,1,8,0.8359999999999999,-0.2602481027444204,0.0,0.0,0.9178285407833755,0.8666666666666667,0.2476316499710083,0.25,0.23683500289916992,0.0012733534641082196,176,0
adaptive_clip,2,10,broken_rm,8,1,9,0.7959999999999999,0.0644239068031311,-0.039999999999999925,-0.040513166779203164,0.9178285407833755,0.8666666666666667,0.2481292386353016,0.25,0.187076136469841,0.0007779589887430395,176,0
adaptive_clip,2,10,broken_rm,8,1,10,0.8173333333333332,-0.5413702170054118,-0.01866666666666661,-0.018906144496961454,0.8867027533240617,0.8833333333333333,0.24331157863140107,0.25,0.6688421368598938,0.0041552395907730865,224,1
adaptive_clip,2,10,broken_rm,8,1,11,0.8246666666666669,-0.1739278530081113,-0.011333333333332973,-0.011478730587440552,0.8867027533240617,0.8833333333333333,0.2469836077094078,0.25,0.30163922905921936,0.00288933374728631,224,0
adaptive_clip,2,10,broken_rm,8,1,12,0.7886666666666666,-0.25654067993164065,-0.04733333333333323,-0.04794058068872373,0.8867027533240617,0.8833333333333333,0.24838549509644509,0.25,0.16145049035549164,0.0020939353820496826,224,0
adaptive_clip,2,10,broken_rm,8,1,13,0.7126666666666667,0.08305196364720663,-0.12333333333333318,-0.12491559756920984,0.8867027533240617,0.8833333333333333,0.2473798230290413,0.25,0.26201769709587097,0.0010630771836811523,224,0
adaptive_clip,2,10,broken_rm,8,1,14,0.19399999999999976,0.5893202299873034,-0.6420000000000001,-0.6502363268062121,0.8867027533240617,0.8833333333333333,0.2464141693711281,0.25,0.3585830628871918,0.0022834557462883573,224,0
adaptive_clip,2,10,broken_rm,8,1,15,0.839333333333333,-1.30397420724233,0.0,0.0,1.230266386643052,0.8666666666666667,0.23393197417259215,0.25,1.6068025827407837,0.00323235932791043,272,1
adaptive_clip,2,10,broken_rm,8,1,16,0.808,-1.035562780002753,-0.03133333333333299,-0.03162853297442765,1.230266386643052,0.8666666666666667,0.2447456955909729,0.25,0.52543044090271,0.0018056417461598281,272,0
adaptive_clip,2,10,broken_rm,8,1,17,0.7293333333333333,-1.0971342980861665,-0.10999999999999976,-0.11103633916554485,1.230266386643052,0.8666666666666667,0.24565600156784057,0.25,0.4343998432159424,0.0028880831431229654,272,0
adaptive_clip,2,10,broken_rm,8,1,18,0.8486666666666667,-0.9628872632980346,0.0,0.0,1.230266386643052,0.8666666666666667,0.24744655042886735,0.25,0.255344957113266,0.000387390521407855,272,0
adaptive_clip,2,10,broken_rm,8,1,19,0.8786666666666666,-0.705496703584989,0.0,0.0,1.230266386643052,0.8666666666666667,0.24755931735038758,0.25,0.24406826496124268,0.001171986473991921,272,0
adaptive_clip,2,10,broken_rm,8,1,20,0.9153333333333333,-0.6083993732929229,0.0,0.0,0.7311408709734678,0.9,0.2460505497455597,0.25,0.39494502544403076,0.00045254611980792407,320,1
adaptive_clip,2,10,broken_rm,8,1,21,0.8293333333333331,-0.48680830796559654,-0.08600000000000019,-0.08062500000000015,0.7311408709734678,0.9,0.24688828974962235,0.25,0.3111710250377655,0.0032630991047682936,320,0
adaptive_clip,2,10,broken_rm,8,1,22,0.7546666666666668,0.5839265912771225,-0.1606666666666665,-0.15062499999999981,0.7311408709734678,0.9,0.24604192048311233,0.25,0.3958079516887665,0.0022146737946465156,320,0
adaptive_clip,2,10,broken_rm,8,1,23,0.5146666666666665,1.2213410039742787,-0.40066666666666684,-0.3756250000000001,0.7311408709734678,0.9,0.2420945769548416,0.25,0.7905423045158386,0.0010247106557953528,320,0
adaptive_clip,2,10,broken_rm,8,1,24,0.586,-0.530380388100942,-0.32933333333333337,-0.30874999999999997,0.7311408709734678,0.9,0.23876145124435424,0.25,1.1238548755645752,0.0009665303290377748,320,0
